 numangles= 181
  g= 5.55944D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.3600D+02       2.0229D-01       1.8524D-01      -9.1021D-02      -2.0548D-02       1.9377D-01      -4.3994D-02
    1.3700D+02       2.0185D-01       1.8268D-01      -9.6519D-02      -2.0458D-02       1.9227D-01      -4.9873D-02
    1.3800D+02       2.0147D-01       1.8036D-01      -1.0191D-01      -2.0312D-02       1.9091D-01      -5.5293D-02
    1.3900D+02       2.0113D-01       1.7828D-01      -1.0719D-01      -2.0113D-02       1.8971D-01      -6.0227D-02
    1.4000D+02       2.0085D-01       1.7645D-01      -1.1236D-01      -1.9863D-02       1.8865D-01      -6.4650D-02
    1.4100D+02       2.0061D-01       1.7487D-01      -1.1741D-01      -1.9565D-02       1.8774D-01      -6.8543D-02
    1.4200D+02       2.0042D-01       1.7354D-01      -1.2234D-01      -1.9220D-02       1.8698D-01      -7.1890D-02
    1.4300D+02       2.0028D-01       1.7245D-01      -1.2714D-01      -1.8831D-02       1.8637D-01      -7.4680D-02
    1.4400D+02       2.0019D-01       1.7160D-01      -1.3181D-01      -1.8401D-02       1.8589D-01      -7.6910D-02
    1.4500D+02       2.0014D-01       1.7098D-01      -1.3635D-01      -1.7932D-02       1.8556D-01      -7.8579D-02
    1.4600D+02       2.0014D-01       1.7059D-01      -1.4075D-01      -1.7428D-02       1.8537D-01      -7.9693D-02
    1.4700D+02       2.0018D-01       1.7043D-01      -1.4501D-01      -1.6890D-02       1.8530D-01      -8.0263D-02
    1.4800D+02       2.0025D-01       1.7048D-01      -1.4913D-01      -1.6321D-02       1.8537D-01      -8.0306D-02
    1.4900D+02       2.0037D-01       1.7074D-01      -1.5311D-01      -1.5725D-02       1.8555D-01      -7.9842D-02
    1.5000D+02       2.0052D-01       1.7120D-01      -1.5694D-01      -1.5104D-02       1.8586D-01      -7.8897D-02
    1.5100D+02       2.0071D-01       1.7184D-01      -1.6062D-01      -1.4462D-02       1.8628D-01      -7.7499D-02
    1.5200D+02       2.0093D-01       1.7266D-01      -1.6416D-01      -1.3801D-02       1.8679D-01      -7.5680D-02
