 numangles= 181
  g= 4.50387D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.6900D+02       4.3546D-01       4.5129D-01      -4.4317D-01       3.6851D-03       4.4338D-01       1.7849D-02
    1.7000D+02       4.3763D-01       4.5078D-01      -4.4407D-01       3.0534D-03       4.4421D-01       1.4804D-02
    1.7100D+02       4.3962D-01       4.5032D-01      -4.4488D-01       2.4791D-03       4.4497D-01       1.2030D-02
    1.7200D+02       4.4142D-01       4.4992D-01      -4.4561D-01       1.9630D-03       4.4567D-01       9.5335D-03
    1.7300D+02       4.4302D-01       4.4956D-01      -4.4626D-01       1.5058D-03       4.4629D-01       7.3182D-03
    1.7400D+02       4.4443D-01       4.4925D-01      -4.4682D-01       1.1081D-03       4.4684D-01       5.3889D-03
    1.7500D+02       4.4563D-01       4.4899D-01      -4.4730D-01       7.7064D-04       4.4731D-01       3.7496D-03
    1.7600D+02       4.4662D-01       4.4877D-01      -4.4769D-01       4.9379D-04       4.4770D-01       2.4036D-03
    1.7700D+02       4.4739D-01       4.4861D-01      -4.4800D-01       2.7801D-04       4.4800D-01       1.3537D-03
    1.7800D+02       4.4795D-01       4.4849D-01      -4.4822D-01       1.2364D-04       4.4822D-01       6.0218D-04
    1.7900D+02       4.4828D-01       4.4842D-01      -4.4835D-01       3.0923D-05       4.4835D-01       1.5063D-04
    1.8000D+02       4.4840D-01       4.4840D-01      -4.4840D-01       4.9250D-18       4.4840D-01       1.2380D-16
